customerID,tenure,MonthlyCharges,Contract,Churn
7072-MBHEV,11,78.1,Month-to-month,No
5602-BVFMK,12,19.3,One year,No
6297-NOOPG,70,110.5,Two year,No
1891-UAWWU,20,90.8,Month-to-month,Yes
8204-TIFGJ,23,20.3,Month-to-month,No
8050-DVOJX,49,81.35,Two year,No
6108-OQZDQ,4,97.95,Month-to-month,Yes
0363-QJVFX,32,108.15,Month-to-month,Yes
8903-XEBGX,2,55.3,Month-to-month,No
8169-SAEJD,69,56.55,Two year,No
9840-DVNDC,6,80.5,Month-to-month,Yes
1089-XZWHH,24,19.7,Two year,No
2325-WINES,32,104.05,One year,No
6064-ZATLR,27,52.85,Two year,No
3096-JRDSO,27,104.3,Month-to-month,Yes
7824-PANSQ,58,80.65,Month-to-month,No
8042-JVNFH,1,71.35,Month-to-month,Yes
9648-BCHKM,18,24.65,Two year,No
2888-ADFAO,47,21.3,Two year,No
8707-HOEDG,70,110.2,Two year,No
3374-LXDEV,13,89.4,Month-to-month,Yes
4072-IPYLT,36,51.05,Month-to-month,No
7167-PCEYD,67,19.8,Two year,No
4936-YPJNK,10,19.9,Month-to-month,No
1580-BMCMR,19,87.3,Month-to-month,No
4817-KEQSP,71,19.85,Two year,No
6408-WHTEF,72,89.4,Two year,No
9251-AWQGT,48,20.0,Two year,No
8749-CLJXC,1,20.05,Month-to-month,No
7989-VCQOH,18,83.25,Month-to-month,No
5049-GLYVG,1,20.6,Month-to-month,Yes
4199-QHJNM,67,102.9,Two year,No
8882-TLVRW,69,39.1,Two year,No
5883-GTGVD,19,99.95,Month-to-month,Yes
5135-GRQJV,72,114.5,Two year,No
2384-OVPSA,38,20.2,Two year,No
1371-WEPDS,40,55.8,One year,No
3580-GICBM,61,24.2,Two year,No
4817-QRJSX,10,81.0,Month-to-month,Yes
9730-DRTMJ,32,72.8,One year,No
4686-UXDML,21,99.85,Month-to-month,No
3349-ANQNH,59,99.5,One year,No
2398-YPMUR,13,70.15,Month-to-month,Yes
0932-YIXYU,47,20.25,Two year,No
7480-SPLEF,69,26.0,Two year,No
7636-XUHWW,2,19.9,Month-to-month,No
1431-CYWMH,22,19.05,Month-to-month,No
5937-EORGB,15,96.5,Month-to-month,No
6349-JDHQP,53,19.85,Two year,No
5539-HIVAK,28,25.7,Month-to-month,No
5847-MXBEO,22,20.3,One year,No
9985-MWVIX,1,70.15,Month-to-month,Yes
4583-PARNH,16,91.55,Month-to-month,No
1116-FRYVH,48,39.4,Two year,No
1421-HCERK,30,105.7,Month-to-month,No
9633-XQABV,3,70.25,Month-to-month,No
0716-BQNDX,57,93.75,Two year,No
1265-XTECC,68,96.55,One year,Yes
1183-CANVH,23,60.0,One year,No
1972-XMUWV,65,59.8,Two year,No
8679-LZBMD,44,90.65,One year,No
3407-JMJQQ,71,109.0,Two year,No
6252-DFGTK,37,68.1,One year,No
1539-LNKHM,12,20.4,Month-to-month,No
8645-KOMJQ,69,81.95,Two year,No
0289-IVARM,35,60.55,Month-to-month,No
9761-XUJWD,5,65.6,Month-to-month,No
4057-FKCZK,58,82.5,Two year,No
4291-TPNFG,72,82.3,Two year,No
6087-YPWHO,72,68.15,Two year,No
3090-QFUVD,1,20.3,Month-to-month,No
2237-ZFSMY,39,95.55,One year,Yes
1722-LDZJS,53,20.2,One year,No
1818-ESQMW,27,89.2,Month-to-month,No
4871-JTKJF,1,69.65,Month-to-month,Yes
1415-YFWLT,1,89.3,Month-to-month,Yes
7401-RUBNK,18,74.8,Month-to-month,No
0506-YLVKJ,46,20.2,Two year,No
8661-BOYNW,72,84.4,Two year,No
6711-VTNRE,36,87.55,Month-to-month,Yes
4815-GBTCD,4,25.15,Month-to-month,No
2805-AUFQN,25,19.8,Two year,No
0980-PVMRC,40,50.85,Month-to-month,No
7233-DRTRF,63,102.4,Month-to-month,No
3500-RMZLT,15,96.3,Month-to-month,Yes
3873-NFTGI,14,55.5,Month-to-month,No
1162-ECVII,72,109.75,Two year,No
7048-GXDAY,39,106.4,Month-to-month,No
8571-ZCMCX,47,60.0,Two year,No
1169-WCVAK,19,88.8,Month-to-month,No
4548-SDBKE,5,85.2,Month-to-month,Yes
8066-POXGX,13,35.1,Month-to-month,Yes
7129-CAKJW,17,80.05,Month-to-month,No
8695-ARGXZ,34,75.55,Month-to-month,No
3570-YUEKJ,42,49.55,Month-to-month,No
4143-OOBWZ,5,81.3,Month-to-month,Yes
1555-HAPSU,71,23.9,Two year,No
1697-NVVGY,19,66.4,Month-to-month,No
7854-EKTJL,2,19.6,Month-to-month,Yes
8464-EETCQ,57,18.8,Two year,No
2419-FSORS,72,108.4,Two year,No
8132-YPVBX,6,85.95,Month-to-month,No
9102-IAYHT,17,85.45,Month-to-month,Yes
6754-LZUKA,61,80.9,Two year,No
3422-LYEPQ,1,71.0,Month-to-month,Yes
8099-MZPUJ,48,111.8,Two year,No
0787-LHDYT,16,20.6,Month-to-month,No
2642-DTVCO,9,85.05,Month-to-month,Yes
0374-IOEGQ,3,44.6,Month-to-month,No
4361-JEIVL,1,44.4,Month-to-month,Yes
3197-NNYNB,65,105.1,Two year,No
3396-DKDEL,70,115.15,Two year,No
1752-OZXFY,60,59.8,One year,No
9066-QRSDU,69,26.3,One year,No
9112-WSNPU,35,70.55,Month-to-month,No
9867-NNXLC,22,20.05,Month-to-month,No
5321-NTRKC,66,79.85,Two year,No
1363-TXLSL,1,70.3,Month-to-month,Yes
9507-EXLTT,1,79.35,Month-to-month,Yes
3161-GETRM,34,90.05,Month-to-month,No
0402-OAMEN,72,24.45,Two year,No
6933-VLYFX,31,59.95,One year,No
6754-WKSHP,30,25.35,One year,No
9846-GKXAS,9,90.8,Month-to-month,Yes
6017-PPLPX,20,70.45,Month-to-month,Yes
4976-LNFVV,19,34.3,Month-to-month,No
5055-MGMGF,65,105.05,Month-to-month,No
4641-FROLU,30,19.3,Two year,No
2862-JVEOY,6,19.15,One year,No
2969-QWUBZ,2,51.4,Month-to-month,No
9822-BIIGN,53,71.85,Month-to-month,No
2077-MPJQO,7,75.4,Month-to-month,No
1534-OULXE,61,49.7,One year,No
7136-RVDTZ,70,45.25,One year,Yes
2971-SGAFL,13,78.75,Month-to-month,No
1480-IVEVR,35,81.6,One year,No
2905-KFQUV,2,70.4,Month-to-month,No
4581-SSPWD,3,75.8,Month-to-month,Yes
3370-HXOPH,3,76.1,Month-to-month,No
9391-YZEJW,62,94.0,One year,No
9958-MEKUC,72,103.95,Two year,No
0281-CNTZX,63,19.95,Two year,No
6927-WTFIV,20,71.3,Month-to-month,Yes
4118-CEVPF,35,110.8,One year,No
3398-ZOUAA,21,69.1,Month-to-month,Yes
9114-VEPUF,62,96.1,One year,No
7876-BEUTG,15,48.8,Month-to-month,No
2338-BQEZT,55,50.55,Month-to-month,No
9873-MNDKV,11,44.65,Month-to-month,No
0378-NHQXU,17,88.25,Month-to-month,Yes
8241-JUIQO,61,19.45,One year,No
2194-IIQOF,71,89.3,Two year,No
4512-ZUIYL,2,70.0,Month-to-month,Yes
9631-RXVJM,35,19.25,Two year,No
9584-EXCDZ,17,70.5,Month-to-month,No
7969-AULMZ,21,97.35,Month-to-month,Yes
5093-FEGLU,47,19.65,Two year,No
2621-UDNLU,3,20.85,Month-to-month,No
7526-IVLYU,3,19.65,Month-to-month,No
2428-HYUNX,44,19.35,Two year,No
9214-EKVXR,1,44.0,Month-to-month,No
3410-MHHUM,44,94.4,One year,No
0568-ONFPC,5,25.9,Month-to-month,Yes
0733-VUNUW,24,55.65,Month-to-month,Yes
4550-EVXNY,1,69.65,Month-to-month,Yes
2122-YWVYA,18,75.4,Month-to-month,No
2968-SSGAA,10,100.6,Month-to-month,Yes
2296-DKZFP,65,71.0,Two year,No
4844-JJWUY,1,86.0,Month-to-month,Yes
6777-TGHTM,53,106.95,One year,Yes
8909-BOLNL,3,21.2,One year,No
6603-YRDCJ,33,61.05,Two year,No
3538-WZPHD,3,29.6,Month-to-month,Yes
3229-USWAR,34,79.95,One year,No
2138-VFAPZ,14,19.7,Two year,No
6131-JLWZM,13,20.3,Month-to-month,No
4785-QRJHC,46,59.9,One year,Yes
0269-XFESX,23,24.35,One year,No
1709-EJDOX,47,19.75,Two year,No
4316-XCSLJ,17,50.3,Month-to-month,No
8610-WFCJF,49,95.6,Month-to-month,Yes
9693-XMUOB,59,50.25,Month-to-month,No
0383-CLDDA,69,85.35,Two year,No
4905-JEFDW,11,41.6,One year,Yes
2709-UQGNP,10,51.65,Month-to-month,No
3549-ZTMNH,12,24.0,Two year,No
7881-INRLC,45,100.85,Month-to-month,Yes
8033-ATFAS,39,59.85,Month-to-month,No
1635-NZATJ,71,25.45,Two year,No
0562-HKHML,71,23.9,Two year,No
8277-RVRSV,33,24.15,One year,No
9943-VSZUV,67,75.7,Month-to-month,No
0117-LFRMW,37,40.2,Month-to-month,Yes
6172-FECYY,49,84.5,Month-to-month,Yes
7054-ENNGU,9,50.85,Month-to-month,No
1455-HFBXA,52,91.6,Two year,No
9402-CXWPL,70,98.9,One year,No
1628-BIZYP,1,85.0,Month-to-month,No
1965-AKTSX,14,78.95,Month-to-month,Yes
0082-LDZUE,1,44.3,Month-to-month,No
4786-UKSNZ,1,20.2,Month-to-month,Yes
5343-SGUBI,52,80.2,One year,No
0856-NAOES,6,60.9,Month-to-month,No
1976-AZZPJ,7,34.2,Month-to-month,No
7248-VZQLC,47,85.2,Month-to-month,Yes
6156-UZDLF,26,87.15,One year,No
3099-OONVS,25,54.3,Month-to-month,No
9500-WBGRP,69,19.1,Two year,No
5183-KLYEM,72,112.75,Two year,No
5144-PQCDZ,4,19.95,Month-to-month,No
8514-VZHEB,59,19.5,Two year,No
6625-IUTTT,67,65.55,Two year,No
9355-NPPFS,26,78.8,Month-to-month,No
0068-FIGTF,27,78.2,One year,No
5965-GGPRW,72,105.25,Two year,No
8035-PWSEV,6,89.25,Month-to-month,No
2236-HILPA,62,20.65,Two year,No
1840-BIUOG,20,68.7,One year,No
1356-MKYSK,6,78.65,Month-to-month,No
6080-LNESI,51,24.75,Two year,No
1830-IPXVJ,61,19.75,Two year,No
5828-DWPIL,62,89.1,Month-to-month,No
8398-TBIYD,72,84.7,Two year,No
0011-IGKFF,13,98.0,Month-to-month,Yes
4192-GORJT,5,94.45,Month-to-month,Yes
6496-SLWHQ,3,105.0,Month-to-month,Yes
9912-GVSEQ,26,93.85,Month-to-month,Yes
2931-FSOHN,13,59.9,Month-to-month,No
9418-RUKPH,38,19.95,Two year,No
5383-MMTWC,8,84.0,Month-to-month,Yes
9971-ZWPBF,34,108.9,Month-to-month,No
4712-AUQZO,18,33.6,Month-to-month,No
9711-FJTBX,56,85.85,One year,No
2908-ZTPNF,36,34.85,Month-to-month,No
7240-ETPTR,9,48.75,Month-to-month,Yes
2202-CUYXZ,1,84.85,Month-to-month,Yes
5995-OIGLP,12,56.65,Month-to-month,Yes
8421-WZOOW,57,95.3,Month-to-month,No
6261-RCVNS,42,73.9,One year,Yes
7951-QKZPL,33,24.5,Two year,Yes
1414-YADCW,70,84.6,Two year,No
8756-RDDLT,68,44.95,Month-to-month,No
2862-PFNIK,1,24.7,Month-to-month,No
5816-QVHRX,37,100.3,Month-to-month,No
4430-YHXGG,4,25.45,Month-to-month,No
6888-SBYAI,1,50.7,Month-to-month,No
7395-XWZOY,20,55.0,Month-to-month,No
7169-YWAMK,72,68.4,Two year,No
3640-PHQXK,31,89.9,Month-to-month,Yes
6877-LGWXO,18,78.55,Month-to-month,Yes
6859-RKMZJ,11,55.05,Month-to-month,No
2729-VNVAP,33,19.8,Two year,No
2957-JIRMN,62,84.45,One year,No
2049-BAFNW,1,35.9,Month-to-month,No
3842-QTGDL,16,80.75,Month-to-month,No
7163-OCEQI,22,78.65,One year,No
9782-LGXMC,49,61.75,Month-to-month,No
5975-BAICR,36,63.7,One year,No
8019-ENHXU,42,99.45,Month-to-month,Yes
5167-GBFRE,4,25.2,Month-to-month,Yes
9033-EOXWV,12,74.05,One year,Yes
4673-KKSLS,31,87.6,Month-to-month,No
4853-OITSN,5,89.15,Month-to-month,No
9800-OUIGR,66,20.0,Two year,No
1324-NLTJE,15,55.0,Month-to-month,Yes
2324-EFHVG,64,104.4,Two year,No
7094-MSZAO,10,20.05,Month-to-month,No
1522-VVDMG,7,89.75,Month-to-month,Yes
6907-CQGPN,29,34.3,Month-to-month,No
0780-XNZFN,57,20.65,Two year,No
0239-OXEXL,46,84.25,Month-to-month,No
2675-IJRGJ,53,19.65,Two year,No
7049-GKVZY,17,79.85,One year,No
8577-QSOCG,38,20.2,Two year,No
3721-CNZHX,15,19.8,One year,No
0212-ISBBF,22,50.35,Month-to-month,No
9185-TQCVP,14,85.15,Month-to-month,Yes
3585-YNADK,57,74.6,One year,No
5271-DBYSJ,11,79.15,Month-to-month,No
1099-GODLO,1,20.35,Two year,No
6828-HMKWP,12,21.05,Two year,No
5567-WSELE,3,94.6,Month-to-month,Yes
1472-TNCWL,36,94.7,Month-to-month,No
8063-RJYNF,16,94.25,Month-to-month,Yes
0687-ZVTHB,65,72.45,One year,Yes
2080-GKCWQ,2,74.95,Month-to-month,No
9661-ACXBS,42,105.2,Month-to-month,Yes
2193-SFWQW,72,111.95,Two year,No
5656-JAMLX,62,19.85,Two year,No
3462-BJQQA,6,89.75,Month-to-month,No
0442-TDYUO,48,20.05,Two year,No
6733-LRIZX,35,108.95,Two year,No
9503-XJUME,52,19.65,One year,No
4367-NHWMM,1,24.9,Month-to-month,No
3727-RJMEO,6,82.85,Month-to-month,Yes
3779-OSWCF,71,93.2,Two year,No
6736-DHUQI,67,84.8,One year,No
3915-ODIYG,60,71.75,One year,No
1360-RCYRT,23,30.35,Month-to-month,No
2724-FJDYW,39,54.85,One year,No
4451-RWASJ,15,19.5,One year,No
6646-VRFOL,53,103.85,Month-to-month,Yes
3460-TJBWI,24,24.2,Two year,No
5917-HBSDW,37,19.35,Month-to-month,No
5685-IIXLY,5,83.6,Month-to-month,Yes
5671-UUNXD,50,100.65,One year,No
0956-ACVZC,54,94.1,One year,No
2325-NBPZG,3,74.55,Month-to-month,No
4250-ZBWLV,68,108.45,One year,Yes
4482-FTFFX,5,56.15,Month-to-month,No
8859-DZTGQ,33,20.35,Two year,No
0440-MOGPM,41,80.55,One year,No
0020-JDNXP,34,61.25,One year,No
3752-CQSJI,13,20.45,Month-to-month,No
5025-GOOKI,20,18.9,Month-to-month,No
4698-KVLLG,51,19.6,Two year,No
5095-AESKG,3,91.5,Month-to-month,Yes
2887-JPYLU,41,45.2,Month-to-month,No
4770-QAZXN,13,19.45,Month-to-month,No
4896-CPRPF,35,25.45,Two year,No
1871-MOWRM,12,80.85,Month-to-month,Yes
9714-EDSUC,4,94.9,Month-to-month,No
2027-OAQQC,43,49.05,Month-to-month,Yes
0282-NVSJS,12,29.3,Month-to-month,No
9090-SGQXL,68,105.3,Month-to-month,Yes
6595-YGXIT,25,88.95,Month-to-month,Yes
7353-YOWFP,7,20.25,One year,No
9835-ZIITK,66,110.85,One year,Yes
8008-ESFLK,53,110.5,One year,No
7537-CBQUZ,63,109.4,Month-to-month,No
1555-DJEQW,70,114.2,Two year,Yes
5649-TJHOV,27,36.5,Month-to-month,Yes
0519-XUZJU,1,70.75,Month-to-month,Yes
3363-EWLGO,5,19.95,Month-to-month,No
4750-UKWJK,37,19.6,One year,No
6338-AVWCY,3,40.15,Month-to-month,Yes
1689-YQBYY,12,76.6,Month-to-month,No
4487-ZYJZK,38,19.6,One year,No
2959-FENLU,9,85.3,Month-to-month,No
0708-LGSMF,13,65.85,Month-to-month,No
9253-QXKBE,29,94.45,Month-to-month,Yes
7634-HLQJR,47,20.05,Two year,No
0487-RPVUM,61,99.4,Month-to-month,No
4079-ULGFR,16,20.0,Month-to-month,No
2516-XSJKX,41,78.45,Two year,No
0057-QBUQH,43,25.1,Two year,No
9445-SZLCH,36,97.35,Month-to-month,Yes
6599-SFQVE,6,55.0,Month-to-month,No
8331-ZXFOE,58,71.1,One year,No
4003-FUSHP,19,61.55,Month-to-month,No
0356-ERHVT,11,45.9,Month-to-month,No
7325-ENZFI,39,40.3,One year,No
4884-ZTHVF,8,87.1,Month-to-month,No
3920-HIHMQ,26,49.5,Month-to-month,No
3055-OYMSE,53,73.8,Month-to-month,No
0613-WUXUM,70,19.2,Two year,No
7568-PODML,1,45.3,Month-to-month,Yes
4458-KVRBJ,59,25.0,Two year,No
5349-IECLD,2,94.95,Month-to-month,Yes
1397-XKKWR,7,35.3,One year,No
3945-GFWQL,12,44.55,Month-to-month,Yes
8097-OMULG,59,76.75,One year,No
6013-BHCAW,61,81.0,Two year,No
0401-WDBXM,72,105.55,Two year,No
3387-PLKUI,13,18.8,Month-to-month,No
6096-EGVTU,64,24.9,One year,No
3797-VTIDR,1,23.45,Month-to-month,Yes
5081-NWSUP,10,64.9,One year,No
2580-ATZSQ,65,61.35,One year,No
8085-MSNLK,62,113.95,Two year,No
9691-HKOVS,55,90.15,One year,No
9881-VCZEP,25,54.1,Month-to-month,No
9526-BIHHD,1,29.7,Month-to-month,Yes
8757-TFHHJ,1,49.8,Month-to-month,No
4523-WXCEF,59,101.1,Month-to-month,Yes
1468-DEFNC,64,24.4,Two year,No
5119-KEPFY,36,95.0,Month-to-month,No
8364-TRMMK,3,50.65,Month-to-month,Yes
0916-KNFAJ,61,69.9,Two year,No
8319-QBEHW,26,39.95,One year,No
3063-QFSZL,1,55.4,Month-to-month,Yes
8775-LHDJH,1,90.6,Month-to-month,Yes
9625-QNLUX,68,103.25,Two year,No
3097-NQYSN,2,86.85,Month-to-month,Yes
4024-CSNBY,72,94.25,Two year,No
7110-BDTWG,71,47.05,Two year,No
7493-GVFIO,57,20.55,Two year,No
0690-SRQID,4,19.65,Month-to-month,No
9605-WGJVW,1,70.2,Month-to-month,No
9114-DPSIA,72,81.0,Two year,No
4700-UBQMV,21,75.9,One year,No
7711-GQBZC,71,24.7,Two year,No
3565-UNOCC,29,99.05,Month-to-month,Yes
4627-MIHJH,69,110.25,Two year,No
9795-NREXC,64,85.0,Two year,No
8573-CGOCC,16,19.75,Month-to-month,No
7356-AYNJP,4,23.9,One year,No
9249-FXSCK,52,111.25,One year,Yes
5493-SDRDQ,2,55.1,Month-to-month,Yes
6286-SUUWT,1,19.95,Month-to-month,No
4819-HJPIW,18,25.15,Month-to-month,No
8654-DHAOW,2,54.15,Month-to-month,No
5438-QMDDL,19,59.8,Month-to-month,No
9812-GHVRI,40,83.85,Month-to-month,No
5553-AOINX,66,104.9,One year,No
1228-ZLNBX,21,75.3,Month-to-month,No
4226-KKDON,8,66.65,Month-to-month,No
3831-YCPUO,72,109.5,Two year,No
7445-WMRBW,48,73.85,One year,No
3308-DGHKL,69,19.3,Two year,No
9924-JPRMC,72,118.2,Two year,No
0080-EMYVY,14,51.45,One year,No
6218-KNUBD,6,59.45,Month-to-month,No
7337-CINUD,8,19.5,Two year,No
7609-NRNCA,17,19.55,One year,No
0623-EJQEG,65,93.55,One year,No
7153-CHRBV,57,59.3,One year,No
0871-URUWO,13,102.25,Month-to-month,Yes
9190-MFJLN,19,95.9,Month-to-month,Yes
6198-PNNSZ,56,109.8,One year,No
3317-VLGQT,14,78.1,Month-to-month,No
4132-POCZS,52,39.9,Month-to-month,No
5614-DNZCE,58,64.9,Two year,No
1095-JUDTC,47,95.05,Month-to-month,Yes
3896-RCYYE,67,53.4,Month-to-month,No
9638-JIQYA,2,24.9,Month-to-month,No
3258-SANFR,6,44.7,Month-to-month,No
3726-TBHQT,71,114.0,Two year,No
3190-ITQXP,46,20.25,Two year,No
0870-VEMYL,5,53.85,Month-to-month,Yes
4833-QTJNO,67,83.85,Month-to-month,No
3039-MJSLN,3,20.2,Month-to-month,No
0178-CIIKR,3,19.95,Month-to-month,No
5385-SUIRI,52,104.2,Month-to-month,Yes
3982-XWFZQ,42,50.25,Month-to-month,Yes
5774-QPLTF,50,20.35,One year,No
2322-VCZHZ,23,90.0,Month-to-month,No
5010-IPEAQ,67,54.2,Two year,No
4009-ALQFH,25,99.5,Month-to-month,Yes
6383-ZTSIW,39,99.1,One year,No
8990-YOZLV,69,66.9,Two year,No
3069-SSVSN,1,25.85,One year,No
5222-IMUKT,32,91.05,Month-to-month,No
3627-FCRDW,9,71.0,Month-to-month,Yes
7562-GSUHK,16,93.2,Month-to-month,Yes
6685-XSHHU,60,20.95,Two year,No
8901-UPRHR,72,109.2,Two year,No
4903-UYAVB,5,19.35,Month-to-month,Yes
0118-JPNOY,26,85.8,Month-to-month,No
6776-TLWOI,3,19.85,Month-to-month,Yes
3845-FXCYS,2,19.65,Month-to-month,No
5857-XRECV,2,20.5,One year,No
0725-CXOTM,36,89.65,One year,No
4343-EJVQB,7,74.35,Month-to-month,No
9000-PLFUZ,60,49.45,Two year,No
3427-GGZZI,19,89.1,Month-to-month,No
7779-ORAEL,45,75.15,Two year,No
0644-OQMDK,4,70.65,Month-to-month,No
4077-CROMM,31,104.2,Month-to-month,Yes
3154-CFSZG,47,90.05,Month-to-month,No
2868-MZAGQ,1,79.25,Month-to-month,Yes
4847-QNOKA,1,44.9,Month-to-month,Yes
2220-IAHLS,1,19.4,Month-to-month,No
1658-XUHBX,59,88.75,Month-to-month,No
6379-RXJRQ,10,70.1,Month-to-month,Yes
2378-HTWFW,35,91.0,Month-to-month,No
8650-RHRKE,4,29.65,Month-to-month,Yes
4377-VDHYI,32,90.8,One year,No
0475-RIJEP,43,77.85,Month-to-month,Yes
1260-TTRXI,4,54.3,Month-to-month,Yes
3719-TDVQB,54,18.95,Two year,No
6328-ZPBGN,11,95.15,Month-to-month,Yes
0201-MIBOL,66,102.4,Two year,No
4937-QPZPO,61,99.9,One year,No
2925-VDZHY,72,88.7,Two year,No
6981-TDRFT,44,54.3,One year,No
3413-CSSTH,41,55.7,Month-to-month,No
8033-VCZGH,50,103.95,One year,No
4789-KWMXN,47,110.85,One year,Yes
0224-NIJLP,8,20.15,Two year,No
7542-CYDDM,18,20.05,Month-to-month,No
4718-WXBGI,72,91.95,Two year,No
2867-UIMSS,1,80.5,Month-to-month,Yes
8495-PRWFH,42,55.65,Month-to-month,No
0439-IFYUN,18,74.7,Month-to-month,No
5716-LIBJC,13,104.15,One year,No
2868-LLSKM,68,83.65,One year,No
8111-RKSPX,4,72.2,Month-to-month,Yes
2988-QRAJY,69,110.05,Two year,No
1585-MQSSU,17,51.5,Month-to-month,Yes
0071-NDAFP,25,25.5,Two year,No
2856-NNASM,43,89.55,Month-to-month,Yes
7328-ZJAJO,59,19.5,Two year,No
6458-CYIDZ,5,80.7,Month-to-month,No
8559-CIZFV,21,77.5,One year,Yes
1090-PYKCI,69,105.1,One year,No
3058-WQDRE,13,25.15,Month-to-month,No
7547-EKNFS,42,95.25,Month-to-month,Yes
2279-AXJJK,52,95.65,Month-to-month,No
6769-DYBQN,46,85.0,Month-to-month,Yes
0909-SELIE,61,80.8,Two year,No
3417-TSCIC,29,24.85,One year,No
1042-HFUCW,25,54.75,One year,No
4439-JMPMT,5,85.75,Month-to-month,Yes
6537-OTKMY,15,50.75,One year,No
8999-EXMNO,19,20.15,Two year,No
6725-TPKJO,44,20.05,Two year,No
2446-BEGGB,6,98.25,Month-to-month,Yes
7162-WPHPM,58,71.6,Two year,No
1599-MMYRQ,62,81.45,One year,No
8821-KVZKQ,70,58.4,One year,No
1496-GGSUK,1,25.7,Month-to-month,Yes
6434-TTGJP,10,53.7,Two year,No
0042-JVWOJ,26,19.6,One year,No
0130-SXOUN,66,89.4,Month-to-month,No
2575-GFSOE,7,69.0,Month-to-month,Yes
2330-PQGDQ,51,84.2,One year,No
1452-UZOSF,72,106.1,Two year,No
2097-YVPKN,65,25.75,Two year,No
2842-JTCCU,2,46.05,Month-to-month,Yes
8597-CTXVJ,70,64.95,One year,No
6631-HMANX,72,85.45,Two year,No
9962-BFPDU,1,20.05,Month-to-month,No
3296-SILRA,1,76.4,Month-to-month,Yes
9681-OXGVC,5,100.5,Month-to-month,Yes
6394-HHHZM,3,20.7,Month-to-month,No
5995-LFTLE,58,25.3,Two year,No
5180-UCIIQ,22,40.05,Month-to-month,Yes
1932-UEDCX,33,100.6,Month-to-month,No
7153-OANIO,1,69.95,Month-to-month,Yes
5188-HGMLP,54,74.0,Month-to-month,No
0665-XHDJU,72,99.4,Two year,No
6521-YYTYI,1,93.3,Month-to-month,Yes
8878-HMWBV,3,49.15,Month-to-month,Yes
8265-HKSOW,72,107.45,Two year,No
3544-FBCAS,72,83.6,Two year,No
5331-RGMTT,54,99.05,Month-to-month,No
4759-PXTAN,59,80.1,One year,No
7054-DMVAS,54,65.3,Two year,No
3428-MMGUB,60,89.55,Two year,No
6549-BTYPG,60,60.8,Two year,No
7823-JSOAG,3,74.5,Month-to-month,No
3705-RHRFR,69,99.15,Two year,No
9374-YOLBJ,1,19.25,Month-to-month,No
9074-KGVOX,50,39.45,Month-to-month,No
6128-DAFVY,56,44.85,Month-to-month,No
9933-QRGTX,60,97.2,Two year,No
4476-OSWTN,69,110.55,One year,No
3751-KTZEL,1,35.05,Month-to-month,Yes
1977-STDKI,1,73.0,Month-to-month,Yes
5066-GFJMM,3,19.9,Month-to-month,No
2661-GKBTK,60,76.95,Two year,No
0458-HEUZG,13,35.4,Two year,No
7268-WNTCP,62,20.45,Two year,No
0824-VWDPO,45,96.75,One year,No
8409-WQJUX,25,54.2,One year,No
2578-JQPHZ,44,100.1,Two year,No
3278-FSIXX,2,45.25,Month-to-month,No
5813-UECBU,33,83.85,Month-to-month,Yes
0328-GRPMV,1,70.1,Month-to-month,Yes
9746-UGFAC,22,20.85,One year,No
2946-KIQSP,35,33.45,Month-to-month,No
0625-AFOHS,29,20.2,Two year,No
6726-WEXXK,27,85.9,One year,No
4636-OLWOE,54,61.0,One year,No
4342-HENTK,2,70.65,Month-to-month,Yes
4685-ERGHK,57,86.9,One year,No
0885-HMGPY,62,69.4,Two year,No
5003-OKNNK,15,20.35,One year,No
4195-SMMNX,2,20.35,Month-to-month,Yes
7208-PSIHR,70,104.3,Two year,No
4012-ZTHBR,21,44.95,Month-to-month,No
0489-WMEMG,23,49.45,One year,No
7435-ZNUYY,6,20.6,One year,No
1354-YZFNB,4,19.55,Two year,No
6956-SMUCM,3,99.0,Month-to-month,Yes
2985-FMWYF,23,93.5,Month-to-month,No
2812-ENYMO,26,54.55,One year,No
2717-HVIZY,8,20.05,Month-to-month,No
3223-WZWJM,26,83.95,Month-to-month,Yes
3422-GALYP,2,79.45,Month-to-month,No
9053-JZFKV,67,116.2,Two year,Yes
2530-ENDWQ,71,93.7,Two year,Yes
2890-WFBHU,59,79.85,One year,No
0327-WFZSY,39,100.0,One year,No
7977-HXJKU,21,19.6,Two year,No
6615-ZGEDR,1,19.7,Month-to-month,Yes
7033-CLAMM,48,20.2,Two year,No
4023-RTIQM,31,50.4,One year,No
0864-FVJNJ,64,113.35,One year,No
7356-IWLFW,46,80.0,Month-to-month,No
9541-PWTWO,52,80.95,Two year,No
3967-VQOGC,67,24.9,Two year,No
7872-RDDLZ,67,54.9,Month-to-month,No
9250-WYPLL,5,75.55,Month-to-month,Yes
6308-CQRBU,71,109.25,Two year,No
2754-XBHTB,9,77.65,Month-to-month,Yes
1597-LHYNC,26,95.0,Month-to-month,Yes
0186-CAERR,71,116.3,One year,No
3043-SUDUA,32,19.9,Month-to-month,No
5442-BHQNG,2,70.35,Month-to-month,No
2169-RRLFW,71,25.6,Two year,No
5872-OEQNH,60,44.45,One year,No
3162-KKZXO,55,100.15,One year,No
7055-VKGDA,54,105.4,One year,Yes
0754-UKWQP,2,95.85,Month-to-month,Yes
8873-GLDMH,6,73.85,Month-to-month,No
5696-JVVQY,48,70.1,Two year,No
8946-BFWSG,63,25.25,Two year,No
